mlb;sku;gtin;title;date_created;ultima_venda;status;parent_item_id;tipo;envio;stock_total;stock_source;stock_variations_count;sales_units;sold_value_cents;variation_id;variation_name
MLB1658101405;36695;7908439208925;Poltrona Giratória Stella Couro Nozes Com Linho Bege Branco Liso;2020-09-16;;active;;Premium;Por conta do comprador;997;item;0;;;;
MLB1720050398;43356;7890000428521;Banqueta Pietra Suede Grafite Base Preto D'rossi Cinza;2020-11-17;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819460;Cor: Bege | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;93309953529;Cor: Azul-marinho | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819474;Cor: Cinza | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819472;Cor: Grafite | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819468;Cor: Marrom | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819478;Cor: Marrom rato | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819466;Cor: Preto | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819522;Cor: Rosa bebê | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819492;Cor: Rose | Desenho do tecido: Liso
MLB1518135302;39135;;Kit 02 Poltronas Decorativa Giovana Suede Pés Palito Ferro;2020-05-09;;active;;Premium;Por conta do comprador;145;variation;1;;;55517819531;Cor: Verde | Desenho do tecido: Liso
MLB1438972927;38665-24003;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367142;Cor: Bege
MLB1438972927;38665-24001;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367140;Cor: Verde Tiffany
MLB1438972927;38665-23999;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367138;Cor: Amarelo
MLB1438972927;38665-24005;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367144;Cor: Azul tiffany
MLB1438972927;38665-24007;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367146;Cor: Marrom
MLB1438972927;38665-24009;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367148;Cor: Preto
MLB1438972927;38665-24011;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367150;Cor: Grafite
MLB1438972927;38665-24013;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367153;Cor: Cinza
MLB1438972927;38665-24015;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367157;Cor: Laranja
MLB1438972927;38665-24017;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367162;Cor: Marrom rato
MLB1438972927;38665-24019;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367167;Cor: Pink
MLB1438972927;38665-24021;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367172;Cor: Rosa Barbie
MLB1438972927;38665-24023;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367180;Cor: Púrpura
MLB1438972927;38665-24025;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367185;Cor: Vermelho
MLB1438972927;38665-24027;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367193;Cor: Rose
MLB1438972927;38665-24029;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367200;Cor: Vinho
MLB1438972927;38665-24031;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367210;Cor: Rosa bebê
MLB1438972927;38665-24033;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367224;Cor: Azul Pavão
MLB1438972927;38665-24035;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367236;Cor: Caramelo sisal
MLB1438972927;38665-24037;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367248;Cor: Azul royal
MLB1438972927;38665-24039;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;50804367257;Cor: Verde
MLB1438972927;38665-24041;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;0;variation;1;;;50804367271;Cor: Terra
MLB1438972927;38665-24043;;Sofá Retrô Com Baú Grécia Namoradeira Calçadeira Suede;2020-02-17;;active;;Premium;Por conta do comprador;1000;variation;1;;;82018911178;Cor: Azul-marinho
MLB1690803586;42387;7908439235136;Puff Iron Suede Preto Base Palito D'rossi Preto;2020-10-22;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667211;Cor do assento: Bege
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;0;variation;1;;;68622667462;Cor do assento: Caramelo sisal
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;0;variation;1;;;68622667494;Cor do assento: Azul royal
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;0;variation;1;;;68622667509;Cor do assento: Terra
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;0;variation;1;;;68622667449;Cor do assento: Azul Pavão
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667229;Cor do assento: Azul-marinho
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667268;Cor do assento: Marrom
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667282;Cor do assento: Preto
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667316;Cor do assento: Grafite
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667331;Cor do assento: Cinza
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667369;Cor do assento: Marrom rato
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667397;Cor do assento: Rosê
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667422;Cor do assento: Rosa Bebê
MLB1721275038;43123;;Banqueta Alta Lavínia Suede Base Preto D'rossi;2020-11-18;;active;;Premium;Por conta do comprador;1000;variation;1;;;68622667523;Cor do assento: Verde
MLB2096104032;59194;7908477265454;Poltrona Paola Corano Nozes Com Linho Preto Base Metálica Preto Liso;2021-11-24;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2084034889;58665;7908477261975;Vaso Decorativo Rosto Em Cerâmica Preto 23,5x11 Cm - D'rossi Preto;2021-11-12;;active;;Premium;Frete gratis;17;item;0;;;;
MLB2087405698;58880;7908477263306;Caixa Livro Decorativo Gray Destination Cinza 27x14x5 Cm Cinza;2021-11-16;;active;;Premium;Por conta do comprador;76;item;0;;;;
MLB2077037104;58473;7908477260312;Cabeceira Onix Para Cama Box Casal 140 Cm Suede Grafite Grafite;2021-11-05;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB2077069259;58493;;Cabeceira Opala Para Cama Box Casal 140 Cm Suede;2021-11-05;;active;;Classico;Frete gratis;1000;variation;1;;;173882683975;Cor: Grafite
MLB2077069259;58493;;Cabeceira Opala Para Cama Box Casal 140 Cm Suede;2021-11-05;;active;;Classico;Frete gratis;0;variation;1;;;173882683974;Cor: Bege
MLB2077069259;58493;;Cabeceira Opala Para Cama Box Casal 140 Cm Suede;2021-11-05;;active;;Classico;Frete gratis;1;variation;1;;;173882683976;Cor: Marrom
MLB2077069259;58493;;Cabeceira Opala Para Cama Box Casal 140 Cm Suede;2021-11-05;;active;;Classico;Frete gratis;1000;variation;1;;;173882683977;Cor: Preto
MLB2054663587;1960;7890000163163;Bandeja Esteira Para Braço De Sofá Porta Copo Alumínio Azul Azul;2021-10-14;;active;;Classico;Por conta do comprador;1;item;0;;;;
MLB2083232477;58709;7908477261357;Sofá 03 Lugares Juliette Veludo Preto Base Madeira Castanho Preto;2021-11-11;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2068367605;58259;7908477257985;Sousplat Mesa Posta De Plástico Rosa E Dourado Com Arabesco Rosa Sousplat;2021-10-27;;active;;Premium;Por conta do comprador;30;item;0;;;;
MLB1963492336;55368;7908477235235;Kit Sofá 03 Lugares E 1 Poltrona Arezzo Linho Grosso Grafite Grafite;2021-07-29;;active;;Premium;Por conta do comprador;4;item;0;;;;
MLB2084058024;58677;7908477262033;Aparador De Livros Decorativo Em Resina Cinza Mate - D'rossi Cinza;2021-11-12;;active;;Classico;Frete gratis;14;item;0;;;;
MLB1928755449;53808;790847722390;Cabideiro Arara Closet Aéreo Nicho Suspenso Dakar 62cm Preto Preto;2021-06-25;;active;;Premium;Frete gratis;8;item;0;;;;
MLB2029461050;56777;7908477246040;Puff Babu Suede Preto Base Preto - D'rossi Preto;2021-09-21;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2077978967;58513;7908477260091;Cadeiras Giratórias Para Sala Kit 04 Elen Preto - D'rossi Castanho Preto;2021-11-06;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB1896567858;52492;7908103727844;Escultura Decorativa Rosto Em Poliresina Off White Branco;2021-05-26;;active;;Premium;Frete gratis;10;item;0;;;;
MLB2083440029;58730;7908477260688;Cabeceira Solteiro Para Cama Box 90 Cm Ametista Suede Bege Bege;2021-11-11;;active;;Premium;Frete gratis;3;item;0;;;;
MLB1941553510;54704-54602;;Mesa Lateral Tampo Multiuso Para Sofá Base  Dourado;2021-07-08;;active;;Premium;Frete gratis;413;variation;1;;;90350220050;Cor: Branco
MLB1941553510;54704-54604;;Mesa Lateral Tampo Multiuso Para Sofá Base  Dourado;2021-07-08;;active;;Premium;Frete gratis;401;variation;1;;;90350220056;Cor: Preto
MLB2084075015;58663;7908477261968;Vaso Decorativo Rosto Cerâmica Terracota 23,5x11cm - D'rossi Terracota;2021-11-12;;active;;Classico;Por conta do comprador;11;item;0;;;;
MLB1934803908;53626;7908477207560;Kit 02 Poltronas Giovana Linho Areia A27 Pés Palito Castanho Bege Liso;2021-07-01;;active;;Premium;Por conta do comprador;159;item;0;;;;
MLB2080361444;58581;7908670802517;Poltrona Giovana Corano Nozes Pés Palito Castanho - D'rossi Marrom Liso;2021-11-09;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB2083483690;58754;7908477262279;Poltrona Giratória Elisa Linho Grafite A26 Base Madeira Ma30 Cinza Liso;2021-11-11;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2136918555;54704-54602;;Mesa Lateral Bandeja Tampo Multiuso Para Sofá Base Dourado;2022-01-10;;active;;Classico;Frete gratis;413;variation;1;;;174083806464;Cor: Branco
MLB2136918555;54704-54604;;Mesa Lateral Bandeja Tampo Multiuso Para Sofá Base Dourado;2022-01-10;;active;;Classico;Frete gratis;401;variation;1;;;174083806465;Cor: Preto
MLB2137172845;54710;;Kit 02 Bandeja Multiuso Mesa Apoio Tampo Mdf Base Dourado;2022-01-10;;active;;Classico;Frete gratis;206;variation;1;;;174084458590;Cor: Branco
MLB2137172845;54710;;Kit 02 Bandeja Multiuso Mesa Apoio Tampo Mdf Base Dourado;2022-01-10;;active;;Classico;Frete gratis;200;variation;1;;;174084458591;Cor: Preto
MLB2138384293;59282;7908477266673;Cabeceira Rubi Para Cama Box Queen 160 Cm Suede Preto Preto;2022-01-11;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2138301054;59250;7908477266406;Cabeceira Opala Para Cama Box Queen 160 Cm Suede Marrom Marrom;2022-01-11;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB2180706720;61061;7908477276825;Cabeceira Gênova Para Cama Box King 195 Cm Linho Areia Areia;2022-02-17;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2142103447;60009;7908477273398;Poltrona Marilia Linho Grafite A26 Pés Chanfrado Castanho Cinza;2022-01-14;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB2162139384;60489;7908477290166;Puff Costela Linho Areai A27 Base Metal - D'rossi Bege;2022-02-01;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2154567761;60215;7908477288286;Mesa De Jantar 06 Lugares Porto 160 Cm Preto Base Metálica Preto;2022-01-26;;active;;Classico;Por conta do comprador;9;item;0;;;;
MLB2154544605;60209;7908477288279;Mesa De Jantar 04 Lugares Porto 135 Cm Natural Base Metálica Preto;2022-01-26;;active;;Premium;Por conta do comprador;17;item;0;;;;
MLB2173371689;60933-57529;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024220;Cor: Bege
MLB2173371689;60933-57527;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024219;Cor: Azul-marinho
MLB2173371689;60933-57531;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024221;Cor: Café
MLB2173371689;60933-57533;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024222;Cor: Caramelo
MLB2173371689;60933-57535;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024223;Cor: Cinza
MLB2173371689;60933-57537;;Cabeceira Dubai Para Cama Box Queen 160 Cm Suede - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174190024224;Cor: Preto
MLB2167953148;60631;7908477291194;Poltrona Giratória Costela Linho Rose A106 Base Madeira Ma25 Rosa Liso;2022-02-07;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2168538281;60697;7908477274760;Cabeceira Aquilla Para Cama Box  90 Cm Suede Caramelo Caramelo;2022-02-07;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2154532020;60215;7908477288286;Mesa De Jantar 06 Lugares Porto 160 Cm Preto Base Metálica Preto;2022-01-26;;active;;Premium;Por conta do comprador;9;item;0;;;;
MLB2168515691;60635;7908477291262;Vaso Em Cerâmica Flocos Preto 24x13 Cm - D'rossi Preto Liso;2022-02-07;;active;;Premium;Frete gratis;5;item;0;;;;
MLB2181095242;61119;7908477293051;Cabeceira La Italiana Para Cama Box King 195 Cm Corino Preto Preto;2022-02-17;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2181106198;61105;;Cabeceira La Italiana Para Cama Box Casal 140 Cm Corino;2022-02-17;;active;;Premium;Frete gratis;1000;variation;1;;;174212539635;Cor: Bege
MLB2181106198;61105;;Cabeceira La Italiana Para Cama Box Casal 140 Cm Corino;2022-02-17;;active;;Premium;Frete gratis;1000;variation;1;;;174212539636;Cor: Branco
MLB2181106198;61105;;Cabeceira La Italiana Para Cama Box Casal 140 Cm Corino;2022-02-17;;active;;Premium;Frete gratis;1000;variation;1;;;174212539637;Cor: Marrom
MLB2181106198;61105;;Cabeceira La Italiana Para Cama Box Casal 140 Cm Corino;2022-02-17;;active;;Premium;Frete gratis;1000;variation;1;;;174212539638;Cor: Preto
MLB2181100079;61139;7908477292450;Cabeceira La Italiana Cama Box Casal 140 Cm Suede Caramelo Caramelo;2022-02-17;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2173353823;60833-57499;;Cabeceira Dubai Para Cama Box Casal 140 Cm Corino - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174189937525;Cor: Bege
MLB2173353823;60833-57501;;Cabeceira Dubai Para Cama Box Casal 140 Cm Corino - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174189937526;Cor: Marrom
MLB2173353823;60833-57503;;Cabeceira Dubai Para Cama Box Casal 140 Cm Corino - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174189937527;Cor: Branco
MLB2173353823;60833-57505;;Cabeceira Dubai Para Cama Box Casal 140 Cm Corino - D'rossi;2022-02-10;;active;;Premium;Por conta do comprador;1000;variation;1;;;174189937528;Cor: Preto
MLB2173375561;60805;7908477275552;Cabeceira Dubai Para Cama Box Solteiro 90 Cm Suede Café Marrom;2022-02-10;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2173359545;60935;7908477276269;Cabeceira D'rossi Dubai Para Cama Box King De Corino Bege Bege;2022-02-10;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2214081132;62789;7908477298186;Enfeite De Metal De Parede Preto Rosto 30x20x1 Cm - D'rossi Preto;2022-03-22;;active;;Premium;Por conta do comprador;27;item;0;;;;
MLB2194793056;61985;7908477279819;Cabeceira Painel La Italiana Cama Casal 140 Cm Suede Azul Azul;2022-03-03;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2213989639;62741;7908477297684;Cesto De Seagrass Cor Natural 24,5x31x33 Cm - D'rossi Natural;2022-03-22;;active;;Classico;Frete gratis;3;item;0;;;;
MLB2220086021;63455;7908575904422;Pássaro Em Cerâmica Decorativo Rosê 15x18x7 Cm - D'rossi Rose;2022-03-28;;active;;Premium;Por conta do comprador;20;item;0;;;;
MLB2198397711;62687;7908477297424;Vaso Bacia Decorativo Osaka Branco Vietnamita 11,5x44x36 Cm Branco Vaso Bacia Decorativo;2022-03-08;;active;;Premium;Por conta do comprador;9;item;0;;;;
MLB2218243814;63421;7908575904064;Cesta Multiuso Organizador Zigzag Branco 15x26x26 Cm Branco;2022-03-25;;active;;Premium;Por conta do comprador;8;item;0;;;;
MLB2214112362;62785;7908477298148;Enfeite De Metal De Parede Preto Rosto Mulher 30x20x1 Cm Preto;2022-03-22;;active;;Classico;Por conta do comprador;23;item;0;;;;
MLB2214141088;62779;7908477298087;Pássaro Decorativo Em Cerâmica Rose 9x9x5 - D'rossi Rosa;2022-03-22;;active;;Premium;Por conta do comprador;53;item;0;;;;
MLB2204729658;62491;7908477293273;Poltrona Giratória Giovana Suede Marrom Rato Base Madeira Bege Liso;2022-03-14;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB2193422474;61869;7908477279635;Cabeceira Painel Dubai Cama Box King 195 Cm Corino Marrom Marrom;2022-03-02;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB2193313796;61801;7908477279543;Cabeceira Painel Para Cama Box Queen 160 Cm Corino Bege Bege;2022-03-02;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB2185331761;61281;7908477287562;Cabeceira Vicenza Para Cama Box Solteiro 90 Cm Corino Marrom Marrom;2022-02-22;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2185325575;61299;7908477287340;Cabeceira Vicenza Para Cama Box Queen 160 Cm Corino Marrom Marrom;2022-02-22;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2188348673;61547;7908477284424;Cabeceira Arizona Para Cama Box King 195 Cm Corino Marrom Marrom;2022-02-24;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2193301125;61823;7908477279062;Cabeceira Painel Dubai Cama Box Casal 140 Cm Suede Preto Preto;2022-03-02;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB2182278223;61265;7908477285148;Cabeceira Tania Para Cama Box Queen 160 Cm Corino Marrom Marrom;2022-02-18;;active;;Classico;Por conta do comprador;1000;item;0;;;;
